"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563455"," Report A000000 ","-------------","-------------","-----------",""
"Entity[563455] Report(A6000J0)","Entity[563455] Report(A6000J0[00000])","Entity[563455] Report(A6000J0[00100])", ,"Entity[563455] Report(A6000J0[00300])", ,"Entity[563455] Report(A6000J0[00500])", ,"Entity[563455] Report(A6000J0[00700])", ,"Entity[563455] Report(A6000J0[00900])","Entity[563455] Report(A6000J0[01000])"
"Line(00100)","EQUIPMENT RENTAL","J", ,"2", ,"18594115", ,"5", ,"1852","10"
"Line(00200)","EQUIPMENT RENTAL","J", , , , , ,"5", ,"833729"
"Line(00300)","EQUIPMENT RENTAL","J", , , , , ,"6", ,"18742"
"Line(00400)","EQUIPMENT RENTAL","J", , , , , ,"7", ,"836"
"Line(00500)","EQUIPMENT RENTAL","J", , , , , ,"9", ,"719"
"Line(00600)","EQUIPMENT RENTAL","J", , , , , ,"10", ,"125292"
"Line(00700)","EQUIPMENT RENTAL","J", , , , , ,"13", ,"25375"
"Line(00800)","EQUIPMENT RENTAL","J", , , , , ,"16", ,"500"
"Line(00900)","EQUIPMENT RENTAL","J", , , , , ,"17", ,"77381"
"Line(01000)","EQUIPMENT RENTAL","J", , , , , ,"21", ,"9348"
"Line(01100)","EQUIPMENT RENTAL","J", , , , , ,"22", ,"2197"
"Line(01200)","EQUIPMENT RENTAL","J", , , , , ,"23", ,"4778"
"Line(01300)","EQUIPMENT RENTAL","J", , , , , ,"30", ,"695577"
"Line(01400)","EQUIPMENT RENTAL","J", , , , , ,"31", ,"188464"
"Line(01500)","EQUIPMENT RENTAL","J", , , , , ,"32", ,"248932"
"Line(01600)","EQUIPMENT RENTAL","J", , , , , ,"35", ,"1535"
"Line(01700)","EQUIPMENT RENTAL","J", , , , , ,"35", ,"89638"
"Line(01800)","EQUIPMENT RENTAL","J", , , , , ,"40", ,"3593"
"Line(01900)","EQUIPMENT RENTAL","J", , , , , ,"41", ,"8517"
"Line(02000)","EQUIPMENT RENTAL","J", , , , , ,"44", ,"46419"
"Line(02100)","EQUIPMENT RENTAL","J", , , , , ,"50", ,"1647663"
"Line(02200)","EQUIPMENT RENTAL","J", , , , , ,"51", ,"10751"
"Line(02300)","EQUIPMENT RENTAL","J", , , , , ,"52", ,"247570"
"Line(02400)","EQUIPMENT RENTAL","J", , , , , ,"53", ,"284062"
"Line(02500)","EQUIPMENT RENTAL","J", , , , , ,"54", ,"2593215"
"Line(02600)","EQUIPMENT RENTAL","J", , , , , ,"54", ,"344526"
"Line(02700)","EQUIPMENT RENTAL","J", , , , , ,"54", ,"611881"
"Line(02800)","EQUIPMENT RENTAL","J", , , , , ,"54", ,"386218"
"Line(02900)","EQUIPMENT RENTAL","J", , , , , ,"54", ,"1801"
"Line(03000)","EQUIPMENT RENTAL","J", , , , , ,"55", ,"111777"
"Line(03100)","EQUIPMENT RENTAL","J", , , , , ,"57", ,"1628269"
"Line(03200)","EQUIPMENT RENTAL","J", , , , , ,"58", ,"1022561"
"Line(03300)","EQUIPMENT RENTAL","J", , , , , ,"59", ,"1371233"
"Line(03400)","EQUIPMENT RENTAL","J", , , , , ,"60", ,"492157"
"Line(03500)","EQUIPMENT RENTAL","J", , , , , ,"63", ,"24294"
"Line(03600)","EQUIPMENT RENTAL","J", , , , , ,"64", ,"31596"
"Line(03700)","EQUIPMENT RENTAL","J", , , , , ,"65", ,"164963"
"Line(03800)","EQUIPMENT RENTAL","J", , , , , ,"66", ,"21897"
"Line(03900)","EQUIPMENT RENTAL","J", , , , , ,"68", ,"332"
"Line(04000)","EQUIPMENT RENTAL","J", , , , , ,"69", ,"448004"
"Line(04100)","EQUIPMENT RENTAL","J", , , , , ,"70", ,"414"
"Line(04200)","EQUIPMENT RENTAL","J", , , , , ,"71", ,"392036"
"Line(04300)","EQUIPMENT RENTAL","J", , , , , ,"73", ,"1802463"
"Line(04400)","EQUIPMENT RENTAL","J", , , , , ,"74", ,"9783"
"Line(04500)","EQUIPMENT RENTAL","J", , , , , ,"75", ,"9618"
"Line(04600)","EQUIPMENT RENTAL","J", , , , , ,"75", ,"1174"
"Line(04700)","EQUIPMENT RENTAL","J", , , , , ,"75", ,"579849"
"Line(04800)","EQUIPMENT RENTAL","J", , , , , ,"75", ,"108"
"Line(04900)","EQUIPMENT RENTAL","J", , , , , ,"75", ,"29289"
"Line(05000)","EQUIPMENT RENTAL","J", , , , , ,"50", ,"132509"
"Line(05100)","EQUIPMENT RENTAL","J", , , , , ,"90", ,"1854"
"Line(05200)","EQUIPMENT RENTAL","J", , , , , ,"90", ,"21655"
"Line(05300)","EQUIPMENT RENTAL","J", , , , , ,"90", ,"49237"
"Line(05400)","EQUIPMENT RENTAL","J", , , , , ,"90", ,"9195"
"Line(05500)","EQUIPMENT RENTAL","J", , , , , ,"90", ,"11033"
"Line(05600)","EQUIPMENT RENTAL","J", , , , , ,"90", ,"22064"
"Line(05700)","EQUIPMENT RENTAL","J", , , , , ,"90", ,"111804"
"Line(05800)","EQUIPMENT RENTAL","J", , , , , ,"90", ,"21486"
"Line(05900)","EQUIPMENT RENTAL","J", , , , , ,"90", ,"31817"
"Line(06000)","EQUIPMENT RENTAL","J", , , , , ,"90", ,"11202"
"Line(06100)","EQUIPMENT RENTAL","J", , , , , ,"90", ,"22466"
"Line(06200)","EQUIPMENT RENTAL","J", , , , , ,"90", ,"1457"
"Line(06300)","EQUIPMENT RENTAL","J", , , , , ,"90", ,"17390"
"Line(06400)","EQUIPMENT RENTAL","J", , , , , ,"90", ,"176181"
"Line(06500)","EQUIPMENT RENTAL","J", , , , , ,"90", ,"8608"
"Line(06600)","EQUIPMENT RENTAL","J", , , , , ,"90", ,"5982"
"Line(06700)","EQUIPMENT RENTAL","J", , , , , ,"90", ,"12823"
"Line(06800)","EQUIPMENT RENTAL","J", , , , , ,"90", ,"49962"
"Line(06900)","EQUIPMENT RENTAL","J", , , , , ,"90", ,"5812"
"Line(07000)","EQUIPMENT RENTAL","J", , , , , ,"90", ,"5165"
"Line(07100)","EQUIPMENT RENTAL","J", , , , , ,"90", ,"470"
"Line(07200)","EQUIPMENT RENTAL","J", , , , , ,"90", ,"1368"
"Line(07300)","EQUIPMENT RENTAL","J", , , , , ,"90", ,"5571"
"Line(07400)","EQUIPMENT RENTAL","J", , , , , ,"90", ,"18017"
"Line(07500)","EQUIPMENT RENTAL","J", , , , , ,"90", ,"74884"
"Line(07600)","EQUIPMENT RENTAL","J", , , , , ,"91", ,"130988"
"Line(07700)","EQUIPMENT RENTAL","J", , , , , ,"95", ,"2680"
"Line(07800)","EQUIPMENT RENTAL","J", , , , , ,"112", ,"4836"
"Line(07900)","EQUIPMENT RENTAL","J", , , , , ,"192", ,"7514"
"Line(08000)","EQUIPMENT RENTAL","J", , , , , ,"194", ,"32702"
"Line(08100)","EQUIPMENT RENTAL","J", , , , , ,"194", ,"2135"
"Line(08200)","EQUIPMENT RENTAL","J", , , , , ,"194", ,"1662"
"Line(08300)","EQUIPMENT RENTAL","J", , , , , ,"194", ,"4290"
"Line(08400)","EQUIPMENT RENTAL","J", , , , , ,"194", ,"705845"
"Line(08500)","EQUIPMENT RENTAL","J", , , , , ,"194", ,"218523"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563455"," Report A6000K0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[563455] Report(A6000K0)","Entity[563455] Report(A6000K0[00000])","Entity[563455] Report(A6000K0[00100])", ,"Entity[563455] Report(A6000K0[00300])","Entity[563455] Report(A6000K0[00400])","Entity[563455] Report(A6000K0[00500])", ,"Entity[563455] Report(A6000K0[00700])","Entity[563455] Report(A6000K0[00800])","Entity[563455] Report(A6000K0[00900])"
"Line(00100)","RADIOLOGY","K", ,"58","32168","16726", ,"54","156315","92247"
"Line(00200)","RADIOLOGY","K", ,"57","35539","25361"
"Line(00300)","RADIOLOGY","K", ,"54","9582","16780"
"Line(00400)","RADIOLOGY","K", ,"54","6863","12019"
"Line(00500)","RADIOLOGY","K", ,"54","11262","3334"
"Line(00600)","RADIOLOGY","K", ,"90","817","242"
"Line(00700)","RADIOLOGY","K", ,"90","1444","427"
"Line(00800)","RADIOLOGY","K", ,"90","4360","1291"
"Line(00900)","RADIOLOGY","K", ,"90","2203","652"
"Line(01000)","RADIOLOGY","K", ,"90","889","263"
"Line(01100)","RADIOLOGY","K", ,"90","2122","628"
"Line(01200)","RADIOLOGY","K", ,"90","3849","1139"
"Line(01300)","RADIOLOGY","K", ,"90","4547","1346"
"Line(01400)","RADIOLOGY","K", ,"90","3334","987"
"Line(01500)","RADIOLOGY","K", ,"90","2252","667"
"Line(01600)","RADIOLOGY","K", ,"90","4587","1358"
"Line(01700)","RADIOLOGY","K", ,"90","681","202"
"Line(01800)","RADIOLOGY","K", ,"90","2176","644"
"Line(01900)","RADIOLOGY","K", ,"90","17225","5099"
"Line(02000)","RADIOLOGY","K", ,"90","2142","634"
"Line(02100)","RADIOLOGY","K", ,"90","485","143"
"Line(02200)","RADIOLOGY","K", ,"90","928","275"
"Line(02300)","RADIOLOGY","K", ,"90","2261","669"
"Line(02400)","RADIOLOGY","K", ,"90","686","203"
"Line(02500)","RADIOLOGY","K", ,"90","57","17"
"Line(02600)","RADIOLOGY","K", ,"90","66","19"
"Line(02700)","RADIOLOGY","K", ,"90","644","191"
"Line(02800)","RADIOLOGY","K", ,"90","173","51"
"Line(02900)","RADIOLOGY","K", ,"90","2973","880"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563455"," Report A6000M0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[563455] Report(A6000M0)","Entity[563455] Report(A6000M0[00000])","Entity[563455] Report(A6000M0[00100])", ,"Entity[563455] Report(A6000M0[00300])","Entity[563455] Report(A6000M0[00400])","Entity[563455] Report(A6000M0[00500])", ,"Entity[563455] Report(A6000M0[00700])","Entity[563455] Report(A6000M0[00800])","Entity[563455] Report(A6000M0[00900])"
"Line(00100)","PHARMACY ALLIED","M", ,"23","472855","71896", ,"73","138128","22618"
"Line(00200)","PHARMACY ALLIED","M", , , , , ,"194","315881","45429"
"Line(00300)","PHARMACY ALLIED","M", , , , , ,"90","18846","3849"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563455"," Report A6000N0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[563455] Report(A6000N0)","Entity[563455] Report(A6000N0[00000])","Entity[563455] Report(A6000N0[00100])", ,"Entity[563455] Report(A6000N0[00300])","Entity[563455] Report(A6000N0[00400])","Entity[563455] Report(A6000N0[00500])", ,"Entity[563455] Report(A6000N0[00700])","Entity[563455] Report(A6000N0[00800])","Entity[563455] Report(A6000N0[00900])"
"Line(00100)","CLINIC PASTORAL ED","N", ,"5","482003","149247", ,"23","482003","149247"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563455"," Report A6000O0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[563455] Report(A6000O0)","Entity[563455] Report(A6000O0[00000])","Entity[563455] Report(A6000O0[00100])", ,"Entity[563455] Report(A6000O0[00300])","Entity[563455] Report(A6000O0[00400])","Entity[563455] Report(A6000O0[00500])", ,"Entity[563455] Report(A6000O0[00700])","Entity[563455] Report(A6000O0[00800])","Entity[563455] Report(A6000O0[00900])"
"Line(00100)","ALLOWABLE PRE TRANSPLANT","O", ,"105","3491783","1276810", ,"112","671835","1164957"
"Line(00200)","ALLOWABLE PRE TRANSPLANT","O", ,"107","2510284","359340", ,"5","91918","13729"
"Line(00300)","ALLOWABLE PRE TRANSPLANT","O", ,"106","1658956","370828", ,"194","117773","15567"
"Line(00400)","ALLOWABLE PRE TRANSPLANT","O", ,"108","328931","75700", ,"194","4861554","500627"
"Line(00500)","ALLOWABLE PRE TRANSPLANT","O", ,"109","299174","51858", ,"90","933835","167737"
"Line(00600)","ALLOWABLE PRE TRANSPLANT","O", ,"60","23976","41574", ,"90","418861","72826"
"Line(00700)","ALLOWABLE PRE TRANSPLANT","O", , , , , ,"90","124642","20545"
"Line(00800)","ALLOWABLE PRE TRANSPLANT","O", , , , , ,"90","486885","100649"
"Line(00900)","ALLOWABLE PRE TRANSPLANT","O", , , , , ,"90","605801","119473"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563455"," Report A6000Q0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[563455] Report(A6000Q0)","Entity[563455] Report(A6000Q0[00000])","Entity[563455] Report(A6000Q0[00100])", ,"Entity[563455] Report(A6000Q0[00300])","Entity[563455] Report(A6000Q0[00400])","Entity[563455] Report(A6000Q0[00500])", ,"Entity[563455] Report(A6000Q0[00700])","Entity[563455] Report(A6000Q0[00800])","Entity[563455] Report(A6000Q0[00900])"
"Line(00100)","PHYSICIAN PART A","Q", ,"22","29786729","2631321", ,"194","45459267","3985073"
"Line(00200)","PHYSICIAN PART A","Q", ,"23","326260","19084"
"Line(00300)","PHYSICIAN PART A","Q", ,"30","4360636","530121"
"Line(00400)","PHYSICIAN PART A","Q", ,"40","108252","19292"
"Line(00500)","PHYSICIAN PART A","Q", ,"41","165344","5349"
"Line(00600)","PHYSICIAN PART A","Q", ,"50","1427936","91302"
"Line(00700)","PHYSICIAN PART A","Q", ,"52","321382","16986"
"Line(00800)","PHYSICIAN PART A","Q", ,"53","1762141","128271"
"Line(00900)","PHYSICIAN PART A","Q", ,"54","1765929","116572"
"Line(01000)","PHYSICIAN PART A","Q", ,"58","340513","22478"
"Line(01100)","PHYSICIAN PART A","Q", ,"57","456164","30112"
"Line(01200)","PHYSICIAN PART A","Q", ,"54","395096","26081"
"Line(01300)","PHYSICIAN PART A","Q", ,"54","238682","15756"
"Line(01400)","PHYSICIAN PART A","Q", ,"54","247341","16327"
"Line(01500)","PHYSICIAN PART A","Q", ,"75","2762","182"
"Line(01600)","PHYSICIAN PART A","Q", ,"55","54476","2860"
"Line(01700)","PHYSICIAN PART A","Q", ,"60","1453244","139209"
"Line(01800)","PHYSICIAN PART A","Q", ,"54","225621","14894"
"Line(01900)","PHYSICIAN PART A","Q", ,"91","1390815","134934"
"Line(02000)","PHYSICIAN PART A","Q", ,"30","629944","23942"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563455"," Report A6000R0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[563455] Report(A6000R0)","Entity[563455] Report(A6000R0[00000])","Entity[563455] Report(A6000R0[00100])", ,"Entity[563455] Report(A6000R0[00300])", ,"Entity[563455] Report(A6000R0[00500])", ,"Entity[563455] Report(A6000R0[00700])", ,"Entity[563455] Report(A6000R0[00900])","Entity[563455] Report(A6000R0[01000])"
"Line(00100)","INTEREST EXPENSE RECLASS","R", ,"1", ,"24475116", ,"113", ,"30844983","11"
"Line(00200)","INTEREST EXPENSE RECLASS","R", ,"2", ,"717254", , , , ,"11"
"Line(00300)","INTEREST EXPENSE RECLASS","R", ,"5", ,"3170838"
"Line(00400)","INTEREST EXPENSE RECLASS","R", ,"194", ,"2481775"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563455"," Report A6000U0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[563455] Report(A6000U0)","Entity[563455] Report(A6000U0[00000])","Entity[563455] Report(A6000U0[00100])", ,"Entity[563455] Report(A6000U0[00300])", ,"Entity[563455] Report(A6000U0[00500])", ,"Entity[563455] Report(A6000U0[00700])", ,"Entity[563455] Report(A6000U0[00900])","Entity[563455] Report(A6000U0[01000])"
"Line(00100)","RESEARCH BUILDING DEPRECIATION","U", ,"1", ,"509983", ,"1", ,"509983","9"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563455"," Report A6000V0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[563455] Report(A6000V0)","Entity[563455] Report(A6000V0[00000])","Entity[563455] Report(A6000V0[00100])", ,"Entity[563455] Report(A6000V0[00300])", ,"Entity[563455] Report(A6000V0[00500])", ,"Entity[563455] Report(A6000V0[00700])", ,"Entity[563455] Report(A6000V0[00900])","Entity[563455] Report(A6000V0[01000])"
"Line(00100)","ELMWOOD BUILDING DEPRECIATION","V", ,"1", ,"1273695", ,"1", ,"1273695","9"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563455"," Report A6000W0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[563455] Report(A6000W0)","Entity[563455] Report(A6000W0[00000])","Entity[563455] Report(A6000W0[00100])", ,"Entity[563455] Report(A6000W0[00300])", ,"Entity[563455] Report(A6000W0[00500])", ,"Entity[563455] Report(A6000W0[00700])", ,"Entity[563455] Report(A6000W0[00900])","Entity[563455] Report(A6000W0[01000])"
"Line(00100)","FOUNDATION BUILDING DEPRECIATION","W", ,"194", ,"8061578", ,"1", ,"8061578","9"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563455"," Report A6000X0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[563455] Report(A6000X0)","Entity[563455] Report(A6000X0[00000])","Entity[563455] Report(A6000X0[00100])", ,"Entity[563455] Report(A6000X0[00300])", ,"Entity[563455] Report(A6000X0[00500])", ,"Entity[563455] Report(A6000X0[00700])", ,"Entity[563455] Report(A6000X0[00900])"
"Line(00100)","NURSING EDUC AND RESEARCH","X", ,"5", ,"17613", ,"13", ,"17613"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563455"," Report A6000Z0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[563455] Report(A6000Z0)","Entity[563455] Report(A6000Z0[00000])","Entity[563455] Report(A6000Z0[00100])", ,"Entity[563455] Report(A6000Z0[00300])", ,"Entity[563455] Report(A6000Z0[00500])", ,"Entity[563455] Report(A6000Z0[00700])", ,"Entity[563455] Report(A6000Z0[00900])"
"Line(00100)","CLINIC OVERHEAD","Z", ,"5", ,"55261", ,"194", ,"450135"
"Line(00200)","CLINIC OVERHEAD","Z", ,"6", ,"394874"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563455"," Report A600AA0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[563455] Report(A600AA0)","Entity[563455] Report(A600AA0[00000])","Entity[563455] Report(A600AA0[00100])", ,"Entity[563455] Report(A600AA0[00300])", ,"Entity[563455] Report(A600AA0[00500])", ,"Entity[563455] Report(A600AA0[00700])", ,"Entity[563455] Report(A600AA0[00900])"
"Line(00100)","UNASSIGNED COST-INVENTORY","AA", ,"5", ,"85", ,"5", ,"2495586"
"Line(00200)","UNASSIGNED COST-INVENTORY","AA", ,"5", ,"38", ,"113", ,"24101"
"Line(00300)","UNASSIGNED COST-INVENTORY","AA", ,"5", ,"609784"
"Line(00400)","UNASSIGNED COST-INVENTORY","AA", ,"6", ,"59848"
"Line(00500)","UNASSIGNED COST-INVENTORY","AA", ,"7", ,"1677"
"Line(00600)","UNASSIGNED COST-INVENTORY","AA", ,"8", ,"25771"
"Line(00700)","UNASSIGNED COST-INVENTORY","AA", ,"9", ,"15619"
"Line(00800)","UNASSIGNED COST-INVENTORY","AA", ,"10", ,"12000"
"Line(00900)","UNASSIGNED COST-INVENTORY","AA", ,"13", ,"7193"
"Line(01000)","UNASSIGNED COST-INVENTORY","AA", ,"16", ,"4"
"Line(01100)","UNASSIGNED COST-INVENTORY","AA", ,"17", ,"4538"
"Line(01200)","UNASSIGNED COST-INVENTORY","AA", ,"21", ,"1775"
"Line(01300)","UNASSIGNED COST-INVENTORY","AA", ,"22", ,"1324"
"Line(01400)","UNASSIGNED COST-INVENTORY","AA", ,"23", ,"37"
"Line(01500)","UNASSIGNED COST-INVENTORY","AA", ,"23", ,"300"
"Line(01600)","UNASSIGNED COST-INVENTORY","AA", ,"30", ,"19074"
"Line(01700)","UNASSIGNED COST-INVENTORY","AA", ,"31", ,"11241"
"Line(01800)","UNASSIGNED COST-INVENTORY","AA", ,"32", ,"4057"
"Line(01900)","UNASSIGNED COST-INVENTORY","AA", ,"35", ,"1433"
"Line(02000)","UNASSIGNED COST-INVENTORY","AA", ,"35", ,"2985"
"Line(02100)","UNASSIGNED COST-INVENTORY","AA", ,"40", ,"453"
"Line(02200)","UNASSIGNED COST-INVENTORY","AA", ,"41", ,"1429"
"Line(02300)","UNASSIGNED COST-INVENTORY","AA", ,"44", ,"1264"
"Line(02400)","UNASSIGNED COST-INVENTORY","AA", ,"50", ,"420562"
"Line(02500)","UNASSIGNED COST-INVENTORY","AA", ,"50", ,"15"
"Line(02600)","UNASSIGNED COST-INVENTORY","AA", ,"51", ,"1366"
"Line(02700)","UNASSIGNED COST-INVENTORY","AA", ,"52", ,"5921"
"Line(02800)","UNASSIGNED COST-INVENTORY","AA", ,"53", ,"20152"
"Line(02900)","UNASSIGNED COST-INVENTORY","AA", ,"54", ,"59151"
"Line(03000)","UNASSIGNED COST-INVENTORY","AA", ,"54", ,"5698"
"Line(03100)","UNASSIGNED COST-INVENTORY","AA", ,"54", ,"3711"
"Line(03200)","UNASSIGNED COST-INVENTORY","AA", ,"54", ,"21174"
"Line(03300)","UNASSIGNED COST-INVENTORY","AA", ,"54", ,"12884"
"Line(03400)","UNASSIGNED COST-INVENTORY","AA", ,"55", ,"3980"
"Line(03500)","UNASSIGNED COST-INVENTORY","AA", ,"57", ,"12227"
"Line(03600)","UNASSIGNED COST-INVENTORY","AA", ,"58", ,"9168"
"Line(03700)","UNASSIGNED COST-INVENTORY","AA", ,"59", ,"146738"
"Line(03800)","UNASSIGNED COST-INVENTORY","AA", ,"60", ,"151436"
"Line(03900)","UNASSIGNED COST-INVENTORY","AA", ,"63", ,"47100"
"Line(04000)","UNASSIGNED COST-INVENTORY","AA", ,"64", ,"144106"
"Line(04100)","UNASSIGNED COST-INVENTORY","AA", ,"65", ,"17902"
"Line(04200)","UNASSIGNED COST-INVENTORY","AA", ,"66", ,"5509"
"Line(04300)","UNASSIGNED COST-INVENTORY","AA", ,"68", ,"68"
"Line(04400)","UNASSIGNED COST-INVENTORY","AA", ,"69", ,"4969"
"Line(04500)","UNASSIGNED COST-INVENTORY","AA", ,"70", ,"14"
"Line(04600)","UNASSIGNED COST-INVENTORY","AA", ,"71", ,"34641"
"Line(04700)","UNASSIGNED COST-INVENTORY","AA", ,"73", ,"295543"
"Line(04800)","UNASSIGNED COST-INVENTORY","AA", ,"74", ,"12054"
"Line(04900)","UNASSIGNED COST-INVENTORY","AA", ,"75", ,"7547"
"Line(05000)","UNASSIGNED COST-INVENTORY","AA", ,"75", ,"553"
"Line(05100)","UNASSIGNED COST-INVENTORY","AA", ,"75", ,"1159"
"Line(05200)","UNASSIGNED COST-INVENTORY","AA", ,"75", ,"27362"
"Line(05300)","UNASSIGNED COST-INVENTORY","AA", ,"75", ,"262"
"Line(05400)","UNASSIGNED COST-INVENTORY","AA", ,"75", ,"954"
"Line(05500)","UNASSIGNED COST-INVENTORY","AA", ,"76", ,"259"
"Line(05600)","UNASSIGNED COST-INVENTORY","AA", ,"50", ,"75250"
"Line(05700)","UNASSIGNED COST-INVENTORY","AA", ,"90", ,"1177"
"Line(05800)","UNASSIGNED COST-INVENTORY","AA", ,"90", ,"1280"
"Line(05900)","UNASSIGNED COST-INVENTORY","AA", ,"90", ,"4319"
"Line(06000)","UNASSIGNED COST-INVENTORY","AA", ,"90", ,"2126"
"Line(06100)","UNASSIGNED COST-INVENTORY","AA", ,"90", ,"1268"
