"","","Wkst. H-2","(from ","Costs","HHA","Charges","Ratio","","Subject to","Subject to","","Subject to","Subject to","", , , , , 
"Other Patient Services","","\"Part I","\"","\"Wkst. H-2","\"","(from","Costs","(from HHA","(col. 3","","Deductibles ","Deductibles ","","Deductibles ","Deductibles ","", , , 
"","","\"col. 28","\"","Part I)","Part II)","(cols. 1 + 2)","Record)","� col. 4)","Part A","& Coinsurance","& Coinsurance","Part A","& Coinsurance","& Coinsurance","", , , , 
"","","line","1","2","3","4","5","6","7","8","9","10","11","", , , , , 
" Cost of Medical Supplies","","8","","","","","","","","","","","","15", , , , , 
" Cost of Drugs","","9","","","","","","","","","","","","16", , , , , 
 ,"Entity[558727] Report(H310181[00100])","Entity[558727] Report(H310181[00200])","Entity[558727] Report(H310181[00300])","Entity[558727] Report(H310181[00400])","Entity[558727] Report(H310181[00500])","Entity[558727] Report(H310181[00600])","Entity[558727] Report(H310181[00700])", ,"Entity[558727] Report(H310181[00900])","Entity[558727] Report(H310181[01000])", ,"Entity[558727] Report(H310181[01200])", , , , , , , 
 ,"5883215", ,"5883215","34544","170","7081","6505", ,"1205965","1107867", ,"2313832", , , , , , , 
 ,"3592799", ,"3592799","20275","177","4076","4284", ,"722267","759125", ,"1481392", , , , , , , 
 ,"595953", ,"595953","3316","180","1004","888", ,"180439","159591", ,"340030", , , , , , , 
 ,"137509", ,"137509","600","229","184","89", ,"42169","20397", ,"62566", , , , , , , 
 ,"209818", ,"209818","656","320","166","172", ,"53093","55012", ,"108105", , , , , , , 
 ,"459351", ,"459351","7354","62","1361","2595", ,"85008","162084", ,"247092", , , , , , , 
 ,"10878645", ,"10878645","66745", ,"13872","14533", ,"2288941","2264076", ,"4553017", , , , , , , 
 ,"11300","170","159", , , , , , , , , , , , , , , , 
 ,"14020","67","64", , , , , , , , , , , , , , , , 
 ,"23844", , , , , , , , , , , , , , , , , , 
 ,"26900","2376","2283", , , , , , , , , , , , , , , , 
 ,"29020","360","288", , , , , , , , , , , , , , , , 
 ,"29140","808","720", , , , , , , , , , , , , , , , 
 ,"34620","1668","1115", , , , , , , , , , , , , , , , 
 ,"43780","7", , , , , , , , , , , , , , , , , 
 ,"99915","1625","1876", , , , , , , , , , , , , , , , 
 ,"11300","169","102", , , , , , , , , , , , , , , , 
 ,"14020","47","24", , , , , , , , , , , , , , , , 
 ,"23844", , , , , , , , , , , , , , , , , , 
 ,"26900","1456","1847", , , , , , , , , , , , , , , , 
 ,"29020","295","305", , , , , , , , , , , , , , , , 
 ,"29140","616","666", , , , , , , , , , , , , , , , 
 ,"34620","585","332", , , , , , , , , , , , , , , , 
 ,"43780","10", , , , , , , , , , , , , , , , , 
 ,"99915","898","1008", , , , , , , , , , , , , , , , 
 ,"11300","12","7", , , , , , , , , , , , , , , , 
 ,"14020","4","14", , , , , , , , , , , , , , , , 
 ,"23844", , , , , , , , , , , , , , , , , , 
 ,"26900","448","470", , , , , , , , , , , , , , , , 
 ,"29020","42","78", , , , , , , , , , , , , , , , 
 ,"29140","49","58", , , , , , , , , , , , , , , , 
 ,"34620","276","65", , , , , , , , , , , , , , , , 
 ,"43780","5", , , , , , , , , , , , , , , , , 
 ,"99915","168","196", , , , , , , , , , , , , , , , 
 ,"11300", , , , , , , , , , , , , , , , , , 
 ,"14020", , , , , , , , , , , , , , , , , , 
 ,"23844", , , , , , , , , , , , , , , , , , 
 ,"26900","95","53", , , , , , , , , , , , , , , , 
 ,"29020","26", , , , , , , , , , , , , , , , , 
 ,"29140","16","16", , , , , , , , , , , , , , , , 
 ,"34620","22","10", , , , , , , , , , , , , , , , 
 ,"43780", , , , , , , , , , , , , , , , , , 
 ,"99915","25","10", , , , , , , , , , , , , , , , 
 ,"11300","1","1", , , , , , , , , , , , , , , , 
 ,"14020","3","3", , , , , , , , , , , , , , , , 
 ,"23844", , , , , , , , , , , , , , , , , , 
 ,"26900","110","110", , , , , , , , , , , , , , , , 
 ,"29020","1","7", , , , , , , , , , , , , , , , 
 ,"29140","4","11", , , , , , , , , , , , , , , , 
 ,"34620","20","9", , , , , , , , , , , , , , , , 
 ,"43780", , , , , , , , , , , , , , , , , , 
 ,"99915","27","31", , , , , , , , , , , , , , , , 
 ,"11300","44","413", , , , , , , , , , , , , , , , 
 ,"14020","23","73", , , , , , , , , , , , , , , , 
 ,"23844", , , , , , , , , , , , , , , , , , 
 ,"26900","449","400", , , , , , , , , , , , , , , , 
 ,"29020","124","303", , , , , , , , , , , , , , , , 
 ,"29140","89","159", , , , , , , , , , , , , , , , 
 ,"34620","287","529", , , , , , , , , , , , , , , , 
 ,"43780","8", , , , , , , , , , , , , , , , , 
 ,"99915","337","718", , , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----------"," Entity 558727"," Report H310182 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"","","","","","","","","","","","Total","","","", , , , , 
"","","","","","","","","","","Cost","HHA Charges","HHA Shared","Transfer to ","", , , , , 
"","","","","","","","","","\"From Wkst. C","\"","to Charge","(from provider","Ancillary Costs","Part I","", , , , 
"","","","","","","","","","\"Part I"," col. 9","\"","Ratio","records)","(col. 1 x col. 2)","as Indicated","", , , 
"","","","","","","","","","line","1","2","3","4","", , , , , 
" Physical Therapy","","","","","","","","","66","","","","\"col. 2"," line 2\"","1", , , , 
" Occupational Therapy","","","","","","","","","67","","","","\"col. 2"," line 3\"","2", , , , 
" Speech Pathology","","","","","","","","","68","","","","\"col. 2"," line 4\"","3", , , , 
" Cost of Medical Supplies","","","","","","","","","71","","","","\"col. 2"," line 15\"","4", , , , 
" Cost of Drugs","","","","","","","","","73","","","","\"col. 2"," line 16\"","5", , , , 
 ,"Entity[558727] Report(H310182[00100])", , , , , , , , , , , , , , , , , , 
 ,"0", , , , , , , , , , , , , , , , , , 
 ,"0", , , , , , , , , , , , , , , , , , 
 ,"1", , , , , , , , , , , , , , , , , , 
 ,"0", , , , , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----------"," Entity 558727"," Report H410181 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"PART I - COMPUTATION OF THE LESSER OF REASONABLE COST OR CUSTOMARY CHARGES","","","","","", , , , , , , , , , , , , , 
"","","","Part B","","", , , , , , , , , , , , , , 
"","","","Not Subject to","Subject to","", , , , , , , , , , , , , , 
"","","","Deductibles","Deductibles","", , , , , , , , , , , , , , 
"","","Part A","& Coinsurance","& Coinsurance","", , , , , , , , , , , , , , 
"        Description","","1","2","3","", , , , , , , , , , , , , , 
"Reasonable Cost of Part A & Part B Services","","","","","", , , , , , , , , , , , , , 
" Reasonable cost of services (see instructions)","","","","","1", , , , , , , , , , , , , , 
" Total charges ","","","","","2", , , , , , , , , , , , , , 
"Customary Charges","","","","","", , , , , , , , , , , , , , 
" Amount actually collected from patients liable for payment","","","","","3", , , , , , , , , , , , , , 
" for services on a charge basis (from your records)","","","","","", , , , , , , , , , , , , , 
" Amount that would have been realized from patients liable","","","","","4", , , , , , , , , , , , , , 
" for payment for services on a charge basis had such","","","","","", , , , , , , , , , , , , , 
" payment been made in accordance with 42 CFR 413.13(b)","","","","","", , , , , , , , , , , , , , 
" Ratio of line 3 to line 4 (not to exceed 1.000000)","","","","","5", , , , , , , , , , , , , , 
" Total customary charges (see instructions)","","","","","6", , , , , , , , , , , , , , 
" Excess of total customary charges over total reasonable","","","","","7", , , , , , , , , , , , , , 
" cost (complete only if line 6 exceeds line 1)","","","","","", , , , , , , , , , , , , , 
" Excess of reasonable cost over customary charges ","","","","","8", , , , , , , , , , , , , , 
" (complete only if line 1 exceeds line 6)","","","","","", , , , , , , , , , , , , , 
" Primary payer amounts ","","","","","9", , , , , , , , , , , , , , 
 ,"Entity[558727] Report(H410181[00100])","Entity[558727] Report(H410181[00200])", , , , , , , , , , , , , , , , , 
 ,"2774417","2738865", , , , , , , , , , , , , , , , , 
 ,"2774417","2738865", , , , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----------"," Entity 558727"," Report H410182 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"","","","Part A Services","Part B Services","", , , , , , , , , , , , , , 
"        Description","","","1","2","", , , , , , , , , , , , , , 
" Total reasonable cost (see instructions)","","","","","10", , , , , , , , , , , , , , 
" Total PPS Reimbursement - Full Episodes without Outliers","","","","","11", , , , , , , , , , , , , , 
" Total PPS Reimbursement - Full Episodes with Outliers","","","","","12", , , , , , , , , , , , , , 
" Total PPS Reimbursement - LUPA Episodes","","","","","13", , , , , , , , , , , , , , 
" Total PPS Reimbursement - PEP Episodes","","","","","14", , , , , , , , , , , , , , 
" Total PPS Outlier Reimbursement - Full Episodes with Outliers","","","","","15", , , , , , , , , , , , , , 
" Total PPS Outlier Reimbursement - PEP Episodes","","","","","16", , , , , , , , , , , , , , 
" Total Other Payments","","","","","17", , , , , , , , , , , , , , 
" DME Payments","","","","","18", , , , , , , , , , , , , , 
" Oxygen Payments","","","","","19", , , , , , , , , , , , , , 
" Prosthetic and Orthotic Payments","","","","","20", , , , , , , , , , , , , , 
" Part B deductibles billed to Medicare patients (exclude coinsurance)","","","","","21", , , , , , , , , , , , , , 
" Subtotal (sum of lines 10 thru 20 minus line 21)","","","","","22", , , , , , , , , , , , , , 
" Excess reasonable cost (from line 8)","","","","","23", , , , , , , , , , , , , , 
" Subtotal (line 22 minus line 23)","","","","","24", , , , , , , , , , , , , , 
" Coinsurance billed to program patients (from your records)","","","","","25", , , , , , , , , , , , , , 
" Net cost (line 24 minus line 25)","","","","","26", , , , , , , , , , , , , , 
" Reimbursable bad debts (from your records)","","","","","27", , , , , , , , , , , , , , 
" Reimbursable bad debts for dual eligible beneficiaries (see instructions)","","","","","28", , , , , , , , , , , , , , 
" Total costs - current cost reporting period (line 26 plus line 27)","","","","","29", , , , , , , , , , , , , , 
" Other adjustments (see instructions) (specify)","","","","","30", , , , , , , , , , , , , , 
" Subtotal (line 29 plus/minus line 30)","","","","","31", , , , , , , , , , , , , , 
" Interim payments (see instructions)","","","","","32", , , , , , , , , , , , , , 
" Tentative settlement (for contractor use only)","","","","","33", , , , , , , , , , , , , , 
" Balance due provider/program (line 31 minus lines 32 and 33)","","","","","34", , , , , , , , , , , , , , 
" Protested amounts (nonallowable cost report items) in accordance with CMS","","","","","35", , , , , , , , , , , , , , 
"\" Pub. 15-II"," section 115.2\"","","","","","", , , , , , , , , , , , , 
 ,"Entity[558727] Report(H410182[00100])","Entity[558727] Report(H410182[00200])", , , , , , , , , , , , , , , , , 
 ,"2175844","2179946", , , , , , , , , , , , , , , , , 
 ,"40288","30068", , , , , , , , , , , , , , , , , 
 ,"50303","71354", , , , , , , , , , , , , , , , , 
 ,"38375","32235", , , , , , , , , , , , , , , , , 
 ,"5878","6237", , , , , , , , , , , , , , , , , 
 ,"524","355", , , , , , , , , , , , , , , , , 
 ,"2311212","2320195", , , , , , , , , , , , , , , , , 
 ,"2311212","2320195", , , , , , , , , , , , , , , , , 
 ,"2311212","2320195", , , , , , , , , , , , , , , , , 
 ,"2311212","2320195", , , , , , , , , , , , , , , , , 
 ,"2311212","2320195", , , , , , , , , , , , , , , , , 
 ,"30944","35827", , , , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----------"," Entity 558727"," Report H510000 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"","     Description","","","","","Part A","","Part B","","", , , , , , , , , 
"","","","","","","mm/dd/yyyy","Amount","mm/dd/yyyy","Amount","", , , , , , , , , 
"","","","","","","1","2","3","4","", , , , , , , , , 
" Total interim payments paid to provider ","","","","","","","","","","1", , , , , , , , , 
" Interim payments payable on individual bills either submitted or ","","","","","","","","","","2", , , , , , , , , 
" to be submitted to the intermediary for services rendered in the","","","","","","","","","","", , , , , , , , , 
"\" cost reporting period.  If none"," write \"\"NONE\"\" or enter a zero.\"","","","","","","","","","","", , , , , , , , 
" List separately each retroactive lump sum ","","","","","0.01","","","","","3.01", , , , , , , , , 
" adjustment amount based on subsequent revision","","","","","0.02","","","","","3.02", , , , , , , , , 
" of the interim rate for the cost reporting period.","","","","Program ","0.03","","","","","3.03", , , , , , , , , 
"\" Also show date of each payment.  If none"," write\"","","","","    to   ","0.04","","","","","3.04", , , , , , , , 
"\" \"\"NONE\"\" or enter a zero.(1)\"","","","","Provider","0.05","","","","","3.05", , , , , , , , , 
"","","","","","0.5","","","","","3.5", , , , , , , , , 
"                                ","","","","","0.51","","","","","3.51", , , , , , , , , 
"","","","","Provider","0.52","","","","","3.52", , , , , , , , , 
"                                 ","","","","    to   ","0.53","","","","","3.53", , , , , , , , , 
"","","","","Program ","0.54","","","","","3.54", , , , , , , , , 
" Subtotal (sum of lines 3.01-3.49 minus sum","","","","","","","","","","", , , , , , , , , 
" of lines 3.50-3.98)                         ","","","","","0.99","","","","","3.99", , , , , , , , , 
"\" Total interim payments (sum of lines 1"," 2"," and 3.99)\"","","","","","","","","","","4", , , , , , , 
"\" (transfer to Wkst. H-4"," Part II"," column as appropriate"," line 32)\"","","","","","","","","","","", , , , , , 
"","","","","","","","","","","", , , , , , , , , 
"","","TO BE COMPLETED BY INTERMEDIARY","","","","","","","","", , , , , , , , , 
"","","","","","","","","","","", , , , , , , , , 
" List separately each tentative settlement payment ","","","","Program","0.01","","","","","5.01", , , , , , , , , 
" after desk review.  Also show date of each ","","","","    to   ","0.02","","","","","5.02", , , , , , , , , 
"\" payment.  If none"," write \"\"NONE\"\" or enter     \"","","","","Provider","0.03","","","","","5.03", , , , , , , , 
" a zero. (1)","","","","Provider","0.5","","","","","5.5", , , , , , , , , 
"","","","","    to   ","0.51","","","","","5.51", , , , , , , , , 
"","","","","Program","0.52","","","","","5.52", , , , , , , , , 
" Subtotal (sum of lines 5.01-5.49 minus sum  ","","","","","","","","","","", , , , , , , , , 
" of lines 5.50-5.98)      ","","","","","0.99","","","","","5.99", , , , , , , , , 
" Determine net settlement amount (balance due)","","","","Program","","","","","","", , , , , , , , , 
" based on the cost report (see instructions)","","","","    to   ","0.01","","","","","", , , , , , , , , 
"","","","","Provider","","","","","","6.01", , , , , , , , , 
"","","","","Provider","","","","","","", , , , , , , , , 
"","","","","    to   ","0.02","","","","","", , , , , , , , , 
"","","","","Program","","","","","","6.02", , , , , , , , , 
" TOTAL MEDICARE PROGRAM LIABILITY ","","","","","","","","","","7", , , , , , , , , 
" (see instructions) ","","","","","","","","","","", , , , , , , , , 
" Name of Contractor","","","","    Contractor Number","","","\"    Date:   Month"," Day"," Year\"","","","8", , , , , , , 
"","","","","","","","","","","", , , , , , , , , 
"","","","","","","","","","","", , , , , , , , , 
"","","","","","","","","","","", , , , , , , , , 
"\" (1)  On lines 3"," 5"," and 6"," where an amount is due provider to program"," show the amount and date on which the provider\"","","","","","","","","","","", , , , , 
"\"      agrees to the amount of repayment"," even though total repayment is not accomplished until a later date.\"","","","","","","","","","","", , , , , , , , 
"Entity[558727] Report(H510000[00000])","Entity[558727] Report(H510000[00100])","Entity[558727] Report(H510000[00200])", ,"Entity[558727] Report(H510000[00400])", , , , , , , , , , , , , , , 
 , ,"2280268", ,"2284368", , , , , , , , , , , , , , , 
 , ,"2280268", ,"2284368", , , , , , , , , , , , , , , 
 , ,"2280268", , , , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
