"----------"," Entity 549652"," Report A000000 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"90", ,"16640", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"90", ,"18148", , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----------"," Entity 549652"," Report A6000C0 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"","CODE","","","","","","","","","A-7", , , , , , , , , 
"EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref.", , , , , , , , , 
"","1","2","3","4","5","6","7","8","9","10", , , , , , , , , 
"Entity[549652] Report(A6000C0[00000])","Entity[549652] Report(A6000C0[00100])", ,"Entity[549652] Report(A6000C0[00300])", ,"Entity[549652] Report(A6000C0[00500])", ,"Entity[549652] Report(A6000C0[00700])", ,"Entity[549652] Report(A6000C0[00900])", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", ,"73", ,"363592528", ,"4", ,"342408", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"5", ,"1333", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"5", ,"5193338", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"6", ,"13582", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"10", ,"101272", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"12", ,"38", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"12", ,"60", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"12", ,"127", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"13", ,"721", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"13", ,"768", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"13", ,"252", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"13", ,"173", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"13", ,"120809", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"14", ,"593", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"15", ,"345876849", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"16", ,"68", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"16", ,"207", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"17", ,"20", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"21", ,"607", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"23", ,"375", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"23", ,"3291", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"30", ,"531", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"31", ,"106", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"50", ,"19119", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"53", ,"799", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"54", ,"18473", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"54", ,"2812764", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"55", ,"1055", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"56", ,"8517576", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"60", ,"1625", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"60", ,"768", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"65", ,"444414", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"69", ,"468", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"90", ,"16024", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"90", ,"591", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"90", ,"61", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"90", ,"1863", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"90", ,"191", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"90", ,"4764", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"90", ,"194", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"90", ,"941", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"90", ,"1182", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"90", ,"41067", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"90", ,"29088", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"90", ,"6689", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"90", ,"6926", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"90", ,"5655", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"90", ,"75", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"90", ,"809", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"90", ,"511", , , , , , , , , , 
"PATIENT CHARGEABLE DRUGS","C", , , , , ,"90", ,"1308", , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----------"," Entity 549652"," Report A6000D0 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"","CODE","","","","","","","","","A-7", , , , , , , , , 
"EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref.", , , , , , , , , 
"","1","2","3","4","5","6","7","8","9","10", , , , , , , , , 
"Entity[549652] Report(A6000D0[00000])","Entity[549652] Report(A6000D0[00100])", ,"Entity[549652] Report(A6000D0[00300])", ,"Entity[549652] Report(A6000D0[00500])", ,"Entity[549652] Report(A6000D0[00700])", ,"Entity[549652] Report(A6000D0[00900])","Entity[549652] Report(A6000D0[01000])", , , , , , , , , 
"EQUIPMENT RENTAL","D", ,"2", ,"18287560", ,"4", ,"94397","10", , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"5", ,"234725", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"5", ,"67461", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"5", ,"2689", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"5", ,"68806", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"5", ,"10117937", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"6", ,"268429", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"7", ,"8729", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"9", ,"128201", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"10", ,"3835", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"12", ,"24210", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"12", ,"15190", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"12", ,"3011", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"12", ,"4429", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"12", ,"55244", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"12", ,"45026", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"13", ,"172462", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"13", ,"14411", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"13", ,"88844", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"13", ,"31344", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"13", ,"6180", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"13", ,"7409", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"14", ,"1738387", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"15", ,"1996618", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"16", ,"43770", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"16", ,"6335", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"16", ,"9138", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"17", ,"6984", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"21", ,"39551", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"23", ,"9395", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"23", ,"3571", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"23", ,"4656", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"30", ,"47846", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"31", ,"17564", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"50", ,"48991", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"53", ,"23967", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"54", ,"706035", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"54", ,"1671", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"55", ,"14008", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"56", ,"8292", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"60", ,"46416", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"60", ,"536562", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"62", ,"51576", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"62", ,"18485", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"65", ,"12257", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"66", ,"2604", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"90", ,"5759", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"90", ,"8135", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"90", ,"16612", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"90", ,"30362", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"90", ,"62113", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"90", ,"10525", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"90", ,"2017", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"90", ,"24096", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"90", ,"27785", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"90", ,"14722", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"90", ,"10069", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"90", ,"23893", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"90", ,"21036", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"90", ,"435", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"90", ,"17622", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"90", ,"21946", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"90", ,"13546", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"90", ,"26125", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"90", ,"73838", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"90", ,"43091", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"90", ,"69174", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"90", ,"10060", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"90", ,"20034", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"90", ,"74723", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"90", ,"81265", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"90", ,"16640", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"90", ,"18148", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"190", ,"6647", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"191", ,"520755", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"191", ,"17890", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"192", ,"35023", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"194", ,"81286", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"194", ,"10155", , , , , , , , , , 
"EQUIPMENT RENTAL","D", , , , , ,"194", ,"14385", , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----------"," Entity 549652"," Report A6000E0 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"","CODE","","","","","","","","","A-7", , , , , , , , , 
"EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref.", , , , , , , , , 
"","1","2","3","4","5","6","7","8","9","10", , , , , , , , , 
"Entity[549652] Report(A6000E0[00000])","Entity[549652] Report(A6000E0[00100])", ,"Entity[549652] Report(A6000E0[00300])","Entity[549652] Report(A6000E0[00400])","Entity[549652] Report(A6000E0[00500])", ,"Entity[549652] Report(A6000E0[00700])","Entity[549652] Report(A6000E0[00800])","Entity[549652] Report(A6000E0[00900])", , , , , , , , , , 
"ICU EXPENSE","E", ,"30","245067","100134", ,"31","270076","110353", , , , , , , , , , 
"ICU EXPENSE","E", ,"50","25009","10219", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----------"," Entity 549652"," Report A6000F0 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"","CODE","","","","","","","","","A-7", , , , , , , , , 
"EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref.", , , , , , , , , 
"","1","2","3","4","5","6","7","8","9","10", , , , , , , , , 
"Entity[549652] Report(A6000F0[00000])","Entity[549652] Report(A6000F0[00100])", ,"Entity[549652] Report(A6000F0[00300])","Entity[549652] Report(A6000F0[00400])","Entity[549652] Report(A6000F0[00500])", ,"Entity[549652] Report(A6000F0[00700])","Entity[549652] Report(A6000F0[00800])","Entity[549652] Report(A6000F0[00900])", , , , , , , , , , 
"PACU EXPENSE","F", ,"30","2421844","686645", ,"50","2421844","686645", , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----------"," Entity 549652"," Report A6000J0 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"","CODE","","","","","","","","","A-7", , , , , , , , , 
"EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref.", , , , , , , , , 
"","1","2","3","4","5","6","7","8","9","10", , , , , , , , , 
"Entity[549652] Report(A6000J0[00000])","Entity[549652] Report(A6000J0[00100])", ,"Entity[549652] Report(A6000J0[00300])", ,"Entity[549652] Report(A6000J0[00500])", ,"Entity[549652] Report(A6000J0[00700])", ,"Entity[549652] Report(A6000J0[00900])","Entity[549652] Report(A6000J0[01000])", , , , , , , , , 
"PROPERTY INSURANCE","J", ,"2", ,"7013226", ,"5", ,"7013226","12", , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----------"," Entity 549652"," Report A6000K0 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"","CODE","","","","","","","","","A-7", , , , , , , , , 
"EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref.", , , , , , , , , 
"","1","2","3","4","5","6","7","8","9","10", , , , , , , , , 
"Entity[549652] Report(A6000K0[00000])","Entity[549652] Report(A6000K0[00100])", ,"Entity[549652] Report(A6000K0[00300])", ,"Entity[549652] Report(A6000K0[00500])", ,"Entity[549652] Report(A6000K0[00700])", ,"Entity[549652] Report(A6000K0[00900])", , , , , , , , , , 
"STAFF MALPRACTICE","K", ,"13", ,"308", ,"192", ,"185252", , , , , , , , , , 
"STAFF MALPRACTICE","K", ,"21", ,"16793", , , , , , , , , , , , , , 
"STAFF MALPRACTICE","K", ,"31", ,"741", , , , , , , , , , , , , , 
"STAFF MALPRACTICE","K", ,"50", ,"1793", , , , , , , , , , , , , , 
"STAFF MALPRACTICE","K", ,"53", ,"2298", , , , , , , , , , , , , , 
"STAFF MALPRACTICE","K", ,"54", ,"2480", , , , , , , , , , , , , , 
"STAFF MALPRACTICE","K", ,"55", ,"1548", , , , , , , , , , , , , , 
"STAFF MALPRACTICE","K", ,"56", ,"269", , , , , , , , , , , , , , 
"STAFF MALPRACTICE","K", ,"60", ,"2209", , , , , , , , , , , , , , 
"STAFF MALPRACTICE","K", ,"60", ,"501", , , , , , , , , , , , , , 
"STAFF MALPRACTICE","K", ,"65", ,"285", , , , , , , , , , , , , , 
"STAFF MALPRACTICE","K", ,"90", ,"260", , , , , , , , , , , , , , 
"STAFF MALPRACTICE","K", ,"90", ,"1401", , , , , , , , , , , , , , 
"STAFF MALPRACTICE","K", ,"90", ,"1047", , , , , , , , , , , , , , 
"STAFF MALPRACTICE","K", ,"90", ,"1108", , , , , , , , , , , , , , 
"STAFF MALPRACTICE","K", ,"90", ,"568", , , , , , , , , , , , , , 
"STAFF MALPRACTICE","K", ,"90", ,"730", , , , , , , , , , , , , , 
"STAFF MALPRACTICE","K", ,"90", ,"995", , , , , , , , , , , , , , 
"STAFF MALPRACTICE","K", ,"90", ,"226", , , , , , , , , , , , , , 
"STAFF MALPRACTICE","K", ,"90", ,"489", , , , , , , , , , , , , , 
"STAFF MALPRACTICE","K", ,"90", ,"569", , , , , , , , , , , , , , 
"STAFF MALPRACTICE","K", ,"90", ,"402", , , , , , , , , , , , , , 
"STAFF MALPRACTICE","K", ,"90", ,"1280", , , , , , , , , , , , , , 
"STAFF MALPRACTICE","K", ,"90", ,"676", , , , , , , , , , , , , , 
"STAFF MALPRACTICE","K", ,"90", ,"1028", , , , , , , , , , , , , , 
"STAFF MALPRACTICE","K", ,"90", ,"479", , , , , , , , , , , , , , 
"STAFF MALPRACTICE","K", ,"90", ,"1306", , , , , , , , , , , , , , 
"STAFF MALPRACTICE","K", ,"90", ,"497", , , , , , , , , , , , , , 
"STAFF MALPRACTICE","K", ,"90", ,"329", , , , , , , , , , , , , , 
"STAFF MALPRACTICE","K", ,"90", ,"700", , , , , , , , , , , , , , 
"STAFF MALPRACTICE","K", ,"90", ,"178", , , , , , , , , , , , , , 
"STAFF MALPRACTICE","K", ,"90", ,"255", , , , , , , , , , , , , , 
"STAFF MALPRACTICE","K", ,"90", ,"134", , , , , , , , , , , , , , 
"STAFF MALPRACTICE","K", ,"90", ,"275", , , , , , , , , , , , , , 
"STAFF MALPRACTICE","K", ,"191", ,"23521", , , , , , , , , , , , , , 
"STAFF MALPRACTICE","K", ,"192", ,"114265", , , , , , , , , , , , , , 
"STAFF MALPRACTICE","K", ,"194", ,"3309", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----------"," Entity 549652"," Report A6000L0 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"","CODE","","","","","","","","","A-7", , , , , , , , , 
"EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref.", , , , , , , , , 
"","1","2","3","4","5","6","7","8","9","10", , , , , , , , , 
"Entity[549652] Report(A6000L0[00000])","Entity[549652] Report(A6000L0[00100])", ,"Entity[549652] Report(A6000L0[00300])", ,"Entity[549652] Report(A6000L0[00500])", ,"Entity[549652] Report(A6000L0[00700])", ,"Entity[549652] Report(A6000L0[00900])", , , , , , , , , , 
"RESIDENT MALPRACTICE","L", ,"21", ,"362348", ,"21", ,"317712", , , , , , , , , , 
"RESIDENT MALPRACTICE","L", ,"100", ,"148042", ,"50", ,"89073", , , , , , , , , , 
"RESIDENT MALPRACTICE","L", ,"192", ,"246813", ,"53", ,"21527", , , , , , , , , , 
"RESIDENT MALPRACTICE","L", , , , , ,"54", ,"19504", , , , , , , , , , 
"RESIDENT MALPRACTICE","L", , , , , ,"55", ,"45909", , , , , , , , , , 
"RESIDENT MALPRACTICE","L", , , , , ,"60", ,"44842", , , , , , , , , , 
"RESIDENT MALPRACTICE","L", , , , , ,"60", ,"126", , , , , , , , , , 
"RESIDENT MALPRACTICE","L", , , , , ,"65", ,"781", , , , , , , , , , 
"RESIDENT MALPRACTICE","L", , , , , ,"90", ,"8877", , , , , , , , , , 
"RESIDENT MALPRACTICE","L", , , , , ,"90", ,"1084", , , , , , , , , , 
"RESIDENT MALPRACTICE","L", , , , , ,"90", ,"9227", , , , , , , , , , 
"RESIDENT MALPRACTICE","L", , , , , ,"90", ,"417", , , , , , , , , , 
"RESIDENT MALPRACTICE","L", , , , , ,"90", ,"3284", , , , , , , , , , 
"RESIDENT MALPRACTICE","L", , , , , ,"90", ,"21661", , , , , , , , , , 
"RESIDENT MALPRACTICE","L", , , , , ,"90", ,"2167", , , , , , , , , , 
"RESIDENT MALPRACTICE","L", , , , , ,"90", ,"1084", , , , , , , , , , 
"RESIDENT MALPRACTICE","L", , , , , ,"90", ,"960", , , , , , , , , , 
"RESIDENT MALPRACTICE","L", , , , , ,"90", ,"529", , , , , , , , , , 
"RESIDENT MALPRACTICE","L", , , , , ,"90", ,"57652", , , , , , , , , , 
"RESIDENT MALPRACTICE","L", , , , , ,"90", ,"126", , , , , , , , , , 
"RESIDENT MALPRACTICE","L", , , , , ,"90", ,"44296", , , , , , , , , , 
"RESIDENT MALPRACTICE","L", , , , , ,"90", ,"29761", , , , , , , , , , 
"RESIDENT MALPRACTICE","L", , , , , ,"90", ,"27510", , , , , , , , , , 
"RESIDENT MALPRACTICE","L", , , , , ,"90", ,"5527", , , , , , , , , , 
"RESIDENT MALPRACTICE","L", , , , , ,"191", ,"3567", , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----------"," Entity 549652"," Report A6000M0 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"","CODE","","","","","","","","","A-7", , , , , , , , , 
"EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref.", , , , , , , , , 
"","1","2","3","4","5","6","7","8","9","10", , , , , , , , , 
"Entity[549652] Report(A6000M0[00000])","Entity[549652] Report(A6000M0[00100])", ,"Entity[549652] Report(A6000M0[00300])","Entity[549652] Report(A6000M0[00400])", , ,"Entity[549652] Report(A6000M0[00700])","Entity[549652] Report(A6000M0[00800])", , , , , , , , , , , 
"DIRECT ASSIGNMENT OF RESEARCH","M", ,"191","1512004", , ,"12","31145", , , , , , , , , , , 
"DIRECT ASSIGNMENT OF RESEARCH","M", , , , , ,"12","191669", , , , , , , , , , , 
"DIRECT ASSIGNMENT OF RESEARCH","M", , , , , ,"12","44071", , , , , , , , , , , 
"DIRECT ASSIGNMENT OF RESEARCH","M", , , , , ,"12","29837", , , , , , , , , , , 
"DIRECT ASSIGNMENT OF RESEARCH","M", , , , , ,"12","1215282", , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----------"," Entity 549652"," Report A6000O0 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"","CODE","","","","","","","","","A-7", , , , , , , , , 
"EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref.", , , , , , , , , 
"","1","2","3","4","5","6","7","8","9","10", , , , , , , , , 
"Entity[549652] Report(A6000O0[00000])","Entity[549652] Report(A6000O0[00100])", ,"Entity[549652] Report(A6000O0[00300])", ,"Entity[549652] Report(A6000O0[00500])", ,"Entity[549652] Report(A6000O0[00700])", ,"Entity[549652] Report(A6000O0[00900])", , , , , , , , , , 
"INSTITUTIONAL EXPENSE","O", ,"191", ,"2991982", ,"5", ,"2991982", , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----------"," Entity 549652"," Report A6000P0 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"","CODE","","","","","","","","","A-7", , , , , , , , , 
"EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref.", , , , , , , , , 
"","1","2","3","4","5","6","7","8","9","10", , , , , , , , , 
"Entity[549652] Report(A6000P0[00000])","Entity[549652] Report(A6000P0[00100])", ,"Entity[549652] Report(A6000P0[00300])", ,"Entity[549652] Report(A6000P0[00500])", ,"Entity[549652] Report(A6000P0[00700])", ,"Entity[549652] Report(A6000P0[00900])", , , , , , , , , , 
"RETAIL PHARMACY REBATE","P", ,"15", ,"154287", ,"194", ,"154287", , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
