"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572851"," Report A000000 ","-------------","-------------","-----------",""
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572851] Report(A6000D0)","Entity[572851] Report(A6000D0[00000])","Entity[572851] Report(A6000D0[00100])", ,"Entity[572851] Report(A6000D0[00300])", ,"Entity[572851] Report(A6000D0[00500])", ,"Entity[572851] Report(A6000D0[00700])", ,"Entity[572851] Report(A6000D0[00900])"
"Line(00100)","FILE 300.15 IMPLANTS","D", ,"72", ,"73233256", ,"5", ,"944"
"Line(00200)","FILE 300.15 IMPLANTS","D", , , , , ,"23", ,"5"
"Line(00300)","FILE 300.15 IMPLANTS","D", , , , , ,"30", ,"1245"
"Line(00400)","FILE 300.15 IMPLANTS","D", , , , , ,"34", ,"7495"
"Line(00500)","FILE 300.15 IMPLANTS","D", , , , , ,"34", ,"723"
"Line(00600)","FILE 300.15 IMPLANTS","D", , , , , ,"34", ,"900"
"Line(00700)","FILE 300.15 IMPLANTS","D", , , , , ,"34", ,"200"
"Line(00800)","FILE 300.15 IMPLANTS","D", , , , , ,"41", ,"92"
"Line(00900)","FILE 300.15 IMPLANTS","D", , , , , ,"50", ,"54035753"
"Line(01000)","FILE 300.15 IMPLANTS","D", , , , , ,"51", ,"650"
"Line(01100)","FILE 300.15 IMPLANTS","D", , , , , ,"54", ,"1911033"
"Line(01200)","FILE 300.15 IMPLANTS","D", , , , , ,"57", ,"9930"
"Line(01300)","FILE 300.15 IMPLANTS","D", , , , , ,"58", ,"110"
"Line(01400)","FILE 300.15 IMPLANTS","D", , , , , ,"59", ,"12389479"
"Line(01500)","FILE 300.15 IMPLANTS","D", , , , , ,"65", ,"3012"
"Line(01600)","FILE 300.15 IMPLANTS","D", , , , , ,"66", ,"7320"
"Line(01700)","FILE 300.15 IMPLANTS","D", , , , , ,"75", ,"2837979"
"Line(01800)","FILE 300.15 IMPLANTS","D", , , , , ,"76", ,"395412"
"Line(01900)","FILE 300.15 IMPLANTS","D", , , , , ,"90", ,"11755"
"Line(02000)","FILE 300.15 IMPLANTS","D", , , , , ,"90", ,"842"
"Line(02100)","FILE 300.15 IMPLANTS","D", , , , , ,"90", ,"8290"
"Line(02200)","FILE 300.15 IMPLANTS","D", , , , , ,"90", ,"51267"
"Line(02300)","FILE 300.15 IMPLANTS","D", , , , , ,"90", ,"8"
"Line(02400)","FILE 300.15 IMPLANTS","D", , , , , ,"90", ,"41885"
"Line(02500)","FILE 300.15 IMPLANTS","D", , , , , ,"90", ,"297"
"Line(02600)","FILE 300.15 IMPLANTS","D", , , , , ,"90", ,"1316960"
"Line(02700)","FILE 300.15 IMPLANTS","D", , , , , ,"90", ,"4185"
"Line(02800)","FILE 300.15 IMPLANTS","D", , , , , ,"191", ,"1242"
"Line(02900)","FILE 300.15 IMPLANTS","D", , , , , ,"192", ,"194243"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572851"," Report A6000E0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572851] Report(A6000E0)","Entity[572851] Report(A6000E0[00000])","Entity[572851] Report(A6000E0[00100])", ,"Entity[572851] Report(A6000E0[00300])", ,"Entity[572851] Report(A6000E0[00500])", ,"Entity[572851] Report(A6000E0[00700])", ,"Entity[572851] Report(A6000E0[00900])"
"Line(00100)","FILE 300.16 DRUGS CHARGED","E", ,"73", ,"55611258", ,"14", ,"368"
"Line(00200)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"15", ,"44887028"
"Line(00300)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"50", ,"315586"
"Line(00400)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"51", ,"113793"
"Line(00500)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"52", ,"128296"
"Line(00600)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"54", ,"2077026"
"Line(00700)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"56", ,"1840144"
"Line(00800)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"57", ,"323198"
"Line(00900)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"58", ,"227277"
"Line(01000)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"59", ,"321316"
"Line(01100)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"60", ,"30616"
"Line(01200)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"65", ,"1633773"
"Line(01300)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"69", ,"106018"
"Line(01400)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"74", ,"121392"
"Line(01500)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"75", ,"117716"
"Line(01600)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"55", ,"1061637"
"Line(01700)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"76", ,"49684"
"Line(01800)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"90", ,"87886"
"Line(01900)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"90", ,"1010"
"Line(02000)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"90", ,"351799"
"Line(02100)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"90", ,"505164"
"Line(02200)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"90", ,"212480"
"Line(02300)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"90", ,"88202"
"Line(02400)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"90", ,"5986"
"Line(02500)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"90", ,"9357"
"Line(02600)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"90", ,"79"
"Line(02700)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"90", ,"5491"
"Line(02800)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"90", ,"9100"
"Line(02900)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"90", ,"50746"
"Line(03000)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"90", ,"496550"
"Line(03100)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"90", ,"594"
"Line(03200)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"90", ,"170"
"Line(03300)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"90", ,"26765"
"Line(03400)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"90", ,"27005"
"Line(03500)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"90", ,"7401"
"Line(03600)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"91", ,"283574"
"Line(03700)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"91", ,"39916"
"Line(03800)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"91", ,"12373"
"Line(03900)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"92", ,"34604"
"Line(04000)","FILE 300.16 DRUGS CHARGED","E", , , , , ,"92", ,"138"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572851"," Report A6000F0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572851] Report(A6000F0)","Entity[572851] Report(A6000F0[00000])","Entity[572851] Report(A6000F0[00100])", ,"Entity[572851] Report(A6000F0[00300])", ,"Entity[572851] Report(A6000F0[00500])", ,"Entity[572851] Report(A6000F0[00700])", ,"Entity[572851] Report(A6000F0[00900])"
"Line(00100)","FILE 300.17 FRINGE BENEFITS","F", ,"4", ,"32558138", ,"5", ,"82888"
"Line(00200)","FILE 300.17 FRINGE BENEFITS","F", ,"40", ,"839", ,"10", ,"60"
"Line(00300)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"13", ,"240"
"Line(00400)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"15", ,"156968"
"Line(00500)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"17", ,"28023"
"Line(00600)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"22", ,"5968225"
"Line(00700)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"30", ,"455230"
"Line(00800)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"31", ,"872432"
"Line(00900)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"31", ,"809866"
"Line(01000)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"34", ,"419916"
"Line(01100)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"41", ,"16146"
"Line(01200)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"50", ,"400"
"Line(01300)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"50", ,"98627"
"Line(01400)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"90", ,"1909"
"Line(01500)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"90", ,"1054064"
"Line(01600)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"90", ,"1040435"
"Line(01700)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"90", ,"922245"
"Line(01800)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"90", ,"6402903"
"Line(01900)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"90", ,"177664"
"Line(02000)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"90", ,"63"
"Line(02100)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"90", ,"80898"
"Line(02200)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"90", ,"742808"
"Line(02300)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"90", ,"334847"
"Line(02400)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"90", ,"1624940"
"Line(02500)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"90", ,"439754"
"Line(02600)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"90", ,"510714"
"Line(02700)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"90", ,"65"
"Line(02800)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"90", ,"66"
"Line(02900)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"90", ,"948563"
"Line(03000)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"90", ,"2753"
"Line(03100)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"91", ,"2123379"
"Line(03200)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"91", ,"920721"
"Line(03300)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"191", ,"2281888"
"Line(03400)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"192", ,"2945499"
"Line(03500)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"192", ,"26330"
"Line(03600)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"194", ,"272638"
"Line(03700)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"194", ,"303828"
"Line(03800)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"194", ,"14736"
"Line(03900)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"194", ,"57597"
"Line(04000)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"194", ,"127099"
"Line(04100)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"194", ,"38382"
"Line(04200)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"194", ,"199355"
"Line(04300)","FILE 300.17 FRINGE BENEFITS","F", , , , , ,"194", ,"53813"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572851"," Report A6000G0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572851] Report(A6000G0)","Entity[572851] Report(A6000G0[00000])","Entity[572851] Report(A6000G0[00100])", ,"Entity[572851] Report(A6000G0[00300])", ,"Entity[572851] Report(A6000G0[00500])", ,"Entity[572851] Report(A6000G0[00700])", ,"Entity[572851] Report(A6000G0[00900])"
"Line(00100)","FILE 300.19 LAB","G", ,"60", ,"6533727", ,"9", ,"66"
"Line(00200)","FILE 300.19 LAB","G", ,"5", ,"291", ,"10", ,"217"
"Line(00300)","FILE 300.19 LAB","G", , , , , ,"14", ,"232"
"Line(00400)","FILE 300.19 LAB","G", , , , , ,"15", ,"4234508"
"Line(00500)","FILE 300.19 LAB","G", , , , , ,"20", ,"9175"
"Line(00600)","FILE 300.19 LAB","G", , , , , ,"22", ,"542"
"Line(00700)","FILE 300.19 LAB","G", , , , , ,"23", ,"6001"
"Line(00800)","FILE 300.19 LAB","G", , , , , ,"30", ,"199096"
"Line(00900)","FILE 300.19 LAB","G", , , , , ,"31", ,"26728"
"Line(01000)","FILE 300.19 LAB","G", , , , , ,"31", ,"52339"
"Line(01100)","FILE 300.19 LAB","G", , , , , ,"32", ,"16976"
"Line(01200)","FILE 300.19 LAB","G", , , , , ,"32", ,"10436"
"Line(01300)","FILE 300.19 LAB","G", , , , , ,"34", ,"25231"
"Line(01400)","FILE 300.19 LAB","G", , , , , ,"34", ,"29420"
"Line(01500)","FILE 300.19 LAB","G", , , , , ,"34", ,"11176"
"Line(01600)","FILE 300.19 LAB","G", , , , , ,"34", ,"6838"
"Line(01700)","FILE 300.19 LAB","G", , , , , ,"34", ,"429"
"Line(01800)","FILE 300.19 LAB","G", , , , , ,"34", ,"3361"
"Line(01900)","FILE 300.19 LAB","G", , , , , ,"34", ,"6018"
"Line(02000)","FILE 300.19 LAB","G", , , , , ,"40", ,"8472"
"Line(02100)","FILE 300.19 LAB","G", , , , , ,"41", ,"715"
"Line(02200)","FILE 300.19 LAB","G", , , , , ,"50", ,"124566"
"Line(02300)","FILE 300.19 LAB","G", , , , , ,"50", ,"27135"
"Line(02400)","FILE 300.19 LAB","G", , , , , ,"51", ,"9077"
"Line(02500)","FILE 300.19 LAB","G", , , , , ,"52", ,"41398"
"Line(02600)","FILE 300.19 LAB","G", , , , , ,"53", ,"585702"
"Line(02700)","FILE 300.19 LAB","G", , , , , ,"54", ,"4801"
"Line(02800)","FILE 300.19 LAB","G", , , , , ,"55", ,"1228"
"Line(02900)","FILE 300.19 LAB","G", , , , , ,"56", ,"1025"
"Line(03000)","FILE 300.19 LAB","G", , , , , ,"57", ,"685"
"Line(03100)","FILE 300.19 LAB","G", , , , , ,"58", ,"292"
"Line(03200)","FILE 300.19 LAB","G", , , , , ,"59", ,"33222"
"Line(03300)","FILE 300.19 LAB","G", , , , , ,"66", ,"62"
"Line(03400)","FILE 300.19 LAB","G", , , , , ,"69", ,"19677"
"Line(03500)","FILE 300.19 LAB","G", , , , , ,"71", ,"1498"
"Line(03600)","FILE 300.19 LAB","G", , , , , ,"74", ,"5035"
"Line(03700)","FILE 300.19 LAB","G", , , , , ,"75", ,"14520"
"Line(03800)","FILE 300.19 LAB","G", , , , , ,"76", ,"14347"
"Line(03900)","FILE 300.19 LAB","G", , , , , ,"77", ,"350"
"Line(04000)","FILE 300.19 LAB","G", , , , , ,"90", ,"29875"
"Line(04100)","FILE 300.19 LAB","G", , , , , ,"90", ,"1714"
"Line(04200)","FILE 300.19 LAB","G", , , , , ,"90", ,"9139"
"Line(04300)","FILE 300.19 LAB","G", , , , , ,"90", ,"106152"
"Line(04400)","FILE 300.19 LAB","G", , , , , ,"90", ,"90878"
"Line(04500)","FILE 300.19 LAB","G", , , , , ,"90", ,"1612"
"Line(04600)","FILE 300.19 LAB","G", , , , , ,"90", ,"35948"
"Line(04700)","FILE 300.19 LAB","G", , , , , ,"90", ,"11544"
"Line(04800)","FILE 300.19 LAB","G", , , , , ,"90", ,"4668"
"Line(04900)","FILE 300.19 LAB","G", , , , , ,"90", ,"29074"
"Line(05000)","FILE 300.19 LAB","G", , , , , ,"90", ,"746"
"Line(05100)","FILE 300.19 LAB","G", , , , , ,"90", ,"69"
"Line(05200)","FILE 300.19 LAB","G", , , , , ,"90", ,"773"
"Line(05300)","FILE 300.19 LAB","G", , , , , ,"90", ,"139714"
"Line(05400)","FILE 300.19 LAB","G", , , , , ,"90", ,"10215"
"Line(05500)","FILE 300.19 LAB","G", , , , , ,"90", ,"2245"
"Line(05600)","FILE 300.19 LAB","G", , , , , ,"90", ,"855"
"Line(05700)","FILE 300.19 LAB","G", , , , , ,"90", ,"225151"
"Line(05800)","FILE 300.19 LAB","G", , , , , ,"90", ,"11"
"Line(05900)","FILE 300.19 LAB","G", , , , , ,"90", ,"232"
"Line(06000)","FILE 300.19 LAB","G", , , , , ,"91", ,"98033"
"Line(06100)","FILE 300.19 LAB","G", , , , , ,"91", ,"77405"
"Line(06200)","FILE 300.19 LAB","G", , , , , ,"91", ,"17183"
"Line(06300)","FILE 300.19 LAB","G", , , , , ,"91", ,"4240"
"Line(06400)","FILE 300.19 LAB","G", , , , , ,"92", ,"13914"
"Line(06500)","FILE 300.19 LAB","G", , , , , ,"92", ,"1590"
"Line(06600)","FILE 300.19 LAB","G", , , , , ,"95", ,"3917"
"Line(06700)","FILE 300.19 LAB","G", , , , , ,"105", ,"84525"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572851"," Report A6000H0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572851] Report(A6000H0)","Entity[572851] Report(A6000H0[00000])","Entity[572851] Report(A6000H0[00100])", ,"Entity[572851] Report(A6000H0[00300])","Entity[572851] Report(A6000H0[00400])", , ,"Entity[572851] Report(A6000H0[00700])","Entity[572851] Report(A6000H0[00800])"
"Line(00100)","FILE 300.20 I&R SALARY","H", ,"21","13680980", , ,"22","12656116"
"Line(00200)","FILE 300.20 I&R SALARY","H", , , , , ,"31","975"
"Line(00300)","FILE 300.20 I&R SALARY","H", , , , , ,"77","9910"
"Line(00400)","FILE 300.20 I&R SALARY","H", , , , , ,"90","58779"
"Line(00500)","FILE 300.20 I&R SALARY","H", , , , , ,"90","64506"
"Line(00600)","FILE 300.20 I&R SALARY","H", , , , , ,"90","4469"
"Line(00700)","FILE 300.20 I&R SALARY","H", , , , , ,"90","446"
"Line(00800)","FILE 300.20 I&R SALARY","H", , , , , ,"90","88285"
"Line(00900)","FILE 300.20 I&R SALARY","H", , , , , ,"91","1850"
"Line(01000)","FILE 300.20 I&R SALARY","H", , , , , ,"105","6859"
"Line(01100)","FILE 300.20 I&R SALARY","H", , , , , ,"107","74333"
"Line(01200)","FILE 300.20 I&R SALARY","H", , , , , ,"191","18337"
"Line(01300)","FILE 300.20 I&R SALARY","H", , , , , ,"194","695897"
"Line(01400)","FILE 300.20 I&R SALARY","H", , , , , ,"194","218"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572851"," Report A6000I0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572851] Report(A6000I0)","Entity[572851] Report(A6000I0[00000])","Entity[572851] Report(A6000I0[00100])", ,"Entity[572851] Report(A6000I0[00300])","Entity[572851] Report(A6000I0[00400])","Entity[572851] Report(A6000I0[00500])", ,"Entity[572851] Report(A6000I0[00700])","Entity[572851] Report(A6000I0[00800])","Entity[572851] Report(A6000I0[00900])"
"Line(00100)","FILE 300.21 PASTORAL CARE","I", ,"5","540865","154545", ,"23","540865","154545"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572851"," Report A6000J0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572851] Report(A6000J0)","Entity[572851] Report(A6000J0[00000])","Entity[572851] Report(A6000J0[00100])", ,"Entity[572851] Report(A6000J0[00300])","Entity[572851] Report(A6000J0[00400])","Entity[572851] Report(A6000J0[00500])", ,"Entity[572851] Report(A6000J0[00700])","Entity[572851] Report(A6000J0[00800])","Entity[572851] Report(A6000J0[00900])"
"Line(00100)","FILE 300.38 RADIOLOGY ADMIN RECLASS","J", ,"57","545065","231820", ,"54","951897","404849"
"Line(00200)","FILE 300.38 RADIOLOGY ADMIN RECLASS","J", ,"58","406832","173029"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572851"," Report A6000K0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572851] Report(A6000K0)","Entity[572851] Report(A6000K0[00000])","Entity[572851] Report(A6000K0[00100])", ,"Entity[572851] Report(A6000K0[00300])", ,"Entity[572851] Report(A6000K0[00500])", ,"Entity[572851] Report(A6000K0[00700])", ,"Entity[572851] Report(A6000K0[00900])"
"Line(00100)","FILE 617 PHYSICIANS ON CALL","K", ,"22", ,"35487", ,"90", ,"4029"
"Line(00200)","FILE 617 PHYSICIANS ON CALL","K", , , , , ,"90", ,"4613"
"Line(00300)","FILE 617 PHYSICIANS ON CALL","K", , , , , ,"91", ,"26845"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572851"," Report A6000L0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572851] Report(A6000L0)","Entity[572851] Report(A6000L0[00000])","Entity[572851] Report(A6000L0[00100])", ,"Entity[572851] Report(A6000L0[00300])", ,"Entity[572851] Report(A6000L0[00500])", ,"Entity[572851] Report(A6000L0[00700])", ,"Entity[572851] Report(A6000L0[00900])"
"Line(00100)","FILE 613 MEDICAL SPECIALIST FEES","L", ,"22", ,"5135", ,"5", ,"5135"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572851"," Report A6000M0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572851] Report(A6000M0)","Entity[572851] Report(A6000M0[00000])","Entity[572851] Report(A6000M0[00100])", ,"Entity[572851] Report(A6000M0[00300])", ,"Entity[572851] Report(A6000M0[00500])", ,"Entity[572851] Report(A6000M0[00700])", ,"Entity[572851] Report(A6000M0[00900])","Entity[572851] Report(A6000M0[01000])"
"Line(00100)","INSTITUTIONAL SERVICES","M", ,"1", ,"24068369", ,"5", ,"57988454","9"
"Line(00200)","INSTITUTIONAL SERVICES","M", ,"2", ,"33920085", , , , ,"9"
"Line(00300)","INSTITUTIONAL SERVICES","M", ,"1", ,"37478", ,"5", ,"4756576","9"
"Line(00400)","INSTITUTIONAL SERVICES","M", ,"2", ,"4719098", , , , ,"9"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572851"," Report A6000N0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572851] Report(A6000N0)","Entity[572851] Report(A6000N0[00000])","Entity[572851] Report(A6000N0[00100])", ,"Entity[572851] Report(A6000N0[00300])","Entity[572851] Report(A6000N0[00400])", , ,"Entity[572851] Report(A6000N0[00700])","Entity[572851] Report(A6000N0[00800])"
"Line(00100)","FILE 603 PROVIDER BASED PHYSICIANS","N", ,"22","14963834", , ,"5","120"
"Line(00200)","FILE 603 PROVIDER BASED PHYSICIANS","N", ,"194","2088953", , ,"90","61895"
"Line(00300)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"90","12508"
"Line(00400)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"90","335497"
"Line(00500)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"90","235158"
"Line(00600)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"90","10500"
"Line(00700)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"90","395854"
"Line(00800)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"90","149263"
"Line(00900)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"91","2524519"
"Line(01000)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"90","897249"
"Line(01100)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"90","1671278"
"Line(01200)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"31","559034"
"Line(01300)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"90","107448"
"Line(01400)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"90","723089"
"Line(01500)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"90","375923"
"Line(01600)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"91","1962"
"Line(01700)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"90","908270"
"Line(01800)","FILE 603 PROVIDER BASED PHYSICIANS","N", , , , , ,"90","214280"
